"time_ms","auc","null_mean","null_q975","p_pointwise","cluster_id","cluster_p","significant","cluster_threshold","n_perm","n_trials","n_participants","property","analysis","level","session","mini_language","cluster_p_fdr","significant_fdr","inference"
318,0.494494375970624,0.500133897067204,0.525063683781351,0.664335664335664,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
322,0.491574376032108,0.50004447484337,0.526288010363495,0.74025974025974,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
326,0.495840864935676,0.500088494699769,0.527190242836246,0.636363636363636,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
330,0.499800074926979,0.500183881074439,0.524587024535706,0.521478521478521,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
334,0.515172351395097,0.500146965466161,0.524712977023456,0.125874125874126,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
338,0.518884076521284,0.50016526261848,0.524107016306094,0.0779220779220779,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
342,0.525539805819595,0.500131456360465,0.525575377972024,0.026973026973027,4,0.875124875124875,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
346,0.52197419810848,0.500227232882462,0.526366338170176,0.048951048951049,4,0.875124875124875,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
350,0.501294097355398,0.500213290213935,0.525818865241316,0.474525474525474,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
354,0.501760533802064,0.500217298034368,0.52514558290591,0.477522477522478,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
358,0.503535271369965,0.500216704538187,0.524869940222732,0.434565434565435,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
362,0.499199927935862,0.500126625534853,0.524843530639129,0.533466533466533,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
366,0.491198896573994,0.50023408754593,0.527303886812546,0.746253746253746,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
370,0.494556364148351,0.500336922614541,0.526070362155927,0.675324675324675,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
374,0.495301892664772,0.500316331013561,0.525239471302254,0.674325674325674,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
378,0.501704227026328,0.500233852959468,0.526477983540385,0.475524475524476,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
382,0.501503696803896,0.499926374263071,0.52547401930084,0.477522477522478,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
386,0.502173294655274,0.500005531747539,0.525472580647202,0.445554445554446,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
390,0.492472252274195,0.499975440415434,0.525461334361915,0.733266733266733,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
394,0.482765881674228,0.499821071117162,0.526428662380669,0.899100899100899,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
398,0.499552841842663,0.499891873699149,0.526466981448123,0.525474525474525,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
402,0.497930294686012,0.500212530600367,0.527068464628661,0.58041958041958,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
406,0.484912967801212,0.500179116655738,0.526772278924959,0.864135864135864,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
410,0.49084856395726,0.500185038554598,0.523774470631696,0.772227772227772,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
414,0.499253733747319,0.499931904710461,0.525640364227936,0.541458541458541,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
418,0.504445566341422,0.499701526644951,0.52572351581592,0.36963036963037,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
422,0.501994170691026,0.499843455773574,0.525441759162036,0.454545454545455,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
426,0.49811837707168,0.49966482399362,0.526854980387842,0.561438561438561,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
430,0.49812334389207,0.499683786377429,0.526307511924321,0.558441558441558,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
434,0.507619169943619,0.499669050990564,0.525802209370688,0.274725274725275,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
438,0.514590025270543,0.499537189319139,0.524927744775099,0.141858141858142,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
442,0.507282771180005,0.499866555218319,0.525529523011509,0.295704295704296,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
446,0.498478682852686,0.500400530293023,0.525752746132292,0.574425574425574,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
450,0.485964032513461,0.500278915282648,0.526995528923603,0.851148851148851,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
454,0.487095590713037,0.499940155450245,0.526000073268675,0.833166833166833,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
458,0.481508588631654,0.499447002447818,0.526116663176599,0.899100899100899,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
462,0.49581647767257,0.499353217564457,0.52674023800151,0.604395604395604,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
466,0.503257224866463,0.499580808524011,0.526625780759649,0.386613386613387,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
470,0.506575688262599,0.4995908640883,0.525237975536641,0.297702297702298,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
474,0.50528715636449,0.499992963908445,0.525850161085466,0.35964035964036,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
478,0.509101039517134,0.500070556067271,0.525943663348422,0.255744255744256,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
482,0.506258489606473,0.500012843822112,0.526298762329269,0.326673326673327,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
486,0.500586391448168,0.499623404409802,0.52560728948824,0.483516483516484,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
490,0.495775807669875,0.499634307578587,0.525415937883846,0.617382617382617,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
494,0.492993578246073,0.500174072214346,0.525604441942954,0.705294705294705,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
498,0.482456326810518,0.500245060803613,0.524723819448731,0.895104895104895,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
502,0.486005242119519,0.499812567754623,0.524958252954085,0.847152847152847,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
506,0.485266698046204,0.499705725261657,0.524800893504944,0.859140859140859,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
510,0.492257913373237,0.499724639133348,0.525147029261058,0.717282717282717,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
514,0.493077144409249,0.500020355775562,0.52731716467272,0.698301698301698,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
518,0.501421097787475,0.500106108356606,0.526502452701082,0.471528471528472,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
522,0.498439245244822,0.499649647450355,0.525834821130804,0.541458541458541,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
526,0.490014010767117,0.499536215321535,0.525269286025204,0.751248751248751,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
530,0.496642409536141,0.499816078417456,0.525534731774027,0.584415584415584,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
534,0.495923990573397,0.499998102673477,0.526325048436008,0.626373626373626,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
538,0.502483542741329,0.500054456365062,0.527439008448904,0.430569430569431,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
542,0.506109226027168,0.500065973220002,0.527856211616301,0.333666333666334,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
546,0.510538009536437,0.500107925359515,0.524867338393946,0.215784215784216,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
550,0.510760644681649,0.499876147294431,0.525696702057371,0.192807192807193,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
554,0.508258901338833,0.499921547583472,0.524468418759344,0.270729270729271,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
558,0.512313159395188,0.500072721786905,0.52581017412397,0.174825174825175,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
562,0.499049344631765,0.500259784787884,0.525581825761816,0.568431568431568,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
566,0.499963829459164,0.500216268265397,0.525569212466981,0.545454545454545,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
570,0.49711354239478,0.500074855063459,0.526208709142258,0.581418581418581,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
574,0.49217816778002,0.500356929226443,0.526047802127398,0.725274725274725,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
578,0.49917740109403,0.500149054966388,0.526487150524978,0.544455544455544,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
582,0.504725525562293,0.500396094869191,0.526527606564288,0.37962037962038,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
586,0.512592877720644,0.500421261200842,0.526521855915625,0.185814185814186,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
590,0.513095326489564,0.500403939203376,0.526238858164804,0.184815184815185,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
594,0.5176741518373,0.500421552413297,0.526130136356904,0.0999000999000999,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
598,0.517120238290807,0.499861724657291,0.525034365296422,0.10989010989011,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
602,0.512805970674783,0.499354567507877,0.525647691377669,0.165834165834166,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
606,0.514780774590045,0.499177107078023,0.523877665622946,0.123876123876124,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
610,0.50544735237774,0.499084488748571,0.52472546274941,0.341658341658342,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
614,0.501205620300586,0.499389716757436,0.525809564678491,0.456543456543457,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
618,0.505090044514901,0.499520494210592,0.524754265964954,0.361638361638362,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
622,0.504185589834094,0.499936536417221,0.524778484298516,0.388611388611389,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
626,0.497351340690922,0.5000023284129,0.525755249757234,0.6003996003996,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
630,0.49808558124205,0.50034747145296,0.525488265322042,0.582417582417582,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
634,0.50126993176125,0.500304942082238,0.525585669035695,0.484515484515485,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
638,0.497400314288562,0.499580355019796,0.524146551754265,0.593406593406593,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
642,0.500085184017788,0.499498960807794,0.525174656162445,0.502497502497502,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
646,0.506219104574686,0.499630024098802,0.526920349060187,0.320679320679321,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
650,0.507993969023913,0.499929223505445,0.525005814245815,0.275724275724276,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
654,0.501536142161116,0.500193493872141,0.526491230967382,0.463536463536464,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
658,0.496647577611454,0.500158151188353,0.526240193909994,0.615384615384615,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
662,0.492644677589668,0.500274372331311,0.52735206238302,0.717282717282717,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
666,0.495607833716177,0.500197880087586,0.527090051274474,0.636363636363636,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
670,0.4939549240224,0.500106653353424,0.52581515043338,0.67032967032967,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
674,0.497421156531224,0.500152598644372,0.525608977189286,0.561438561438561,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
678,0.508878790850905,0.500105148140194,0.526342731350763,0.252747252747253,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
682,0.514863993627491,0.500328486808789,0.526175458416797,0.128871128871129,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
686,0.51313669627672,0.500056762328691,0.525582917201308,0.164835164835165,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
690,0.518042169426906,0.49984730628719,0.524412211636375,0.0859140859140859,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
694,0.504595482274979,0.499800441720219,0.523784737852363,0.380619380619381,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
698,0.508932664410904,0.49987525638425,0.52427259815259,0.253746253746254,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
702,0.508002236226776,0.499875526028518,0.524604369923875,0.276723276723277,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
706,0.513722729938477,0.499838908279288,0.525565752967004,0.138861138861139,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
710,0.508863315016292,0.499616492829892,0.526120966919476,0.25974025974026,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
714,0.509068902855573,0.49946260807126,0.524211483368706,0.252747252747253,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
718,0.503166167013222,0.499242812246802,0.523999494398328,0.402597402597403,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
722,0.507708936861222,0.49911875752578,0.525207004874895,0.265734265734266,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
726,0.514973376069844,0.49898483958684,0.525110470335641,0.122877122877123,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
730,0.517085651825465,0.499267803924308,0.523998691418513,0.0969030969030969,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
734,0.513849813578478,0.499087975888096,0.523363825016674,0.126873126873127,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
738,0.507806083829461,0.499447210064246,0.52435968596337,0.262737262737263,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
742,0.506406119072911,0.499829857407279,0.525075856016221,0.31968031968032,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
746,0.502439046073291,0.500219857336499,0.525216615957725,0.450549450549451,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
750,0.507803848466784,0.500169871561814,0.526477459919472,0.2997002997003,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
754,0.509997941400505,0.500272431374196,0.526707379078578,0.248751248751249,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
758,0.515531792060536,0.500230878920085,0.526357593671366,0.126873126873127,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
762,0.504319237447734,0.500415973272513,0.525390657152239,0.390609390609391,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
766,0.51005612210707,0.500228140559825,0.5253180881561,0.232767232767233,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
770,0.517405756308045,0.500393779574765,0.525161793713461,0.0979020979020979,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
774,0.514722394976943,0.500245195795036,0.52465593412215,0.140859140859141,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
778,0.507598838903507,0.500330248614308,0.525345474301462,0.300699300699301,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
782,0.507058820349522,0.50020192066098,0.524924137138167,0.317682317682318,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
786,0.489463278097741,0.500043835985977,0.524986633929618,0.768231768231768,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
790,0.479306745658283,0.499624922474621,0.525917885558366,0.928071928071928,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
794,0.47741208583678,0.499453052120459,0.52485078444085,0.948051948051948,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
798,0.474492606572047,0.49945375845261,0.526278867682714,0.965034965034965,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
802,0.489881043576375,0.4995340526408,0.526650258734631,0.777222777222777,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
806,0.488548070346454,0.499656856973767,0.527066510129017,0.796203796203796,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
810,0.505347982101667,0.499583262987077,0.527157455022028,0.338661338661339,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
814,0.512800007492983,0.499564708847827,0.525866078661505,0.182817182817183,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
818,0.523204791138619,0.49987012777889,0.525326822752356,0.037962037962038,5,0.856143856143856,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
822,0.524856341387023,0.500019411282943,0.525033622687122,0.028971028971029,5,0.856143856143856,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
826,0.519209389977439,0.499922401713324,0.526751315669682,0.0689310689310689,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
830,0.520250297339867,0.499613535580805,0.526808067963068,0.0529470529470529,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
834,0.512507690297943,0.499688237700588,0.524764311238492,0.164835164835165,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
838,0.507179643835376,0.499889408119829,0.525998680201102,0.302697302697303,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
842,0.511966754243605,0.4998868877598,0.524576603824443,0.181818181818182,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
846,0.511851879514394,0.499976828819807,0.525328984162141,0.186813186813187,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
850,0.504118684797456,0.499834841210593,0.524281425761633,0.38961038961039,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
854,0.495569879195463,0.499837451688133,0.524890152828424,0.632367632367632,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
858,0.496456811065435,0.500016148719369,0.52357103193368,0.617382617382617,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
862,0.501181959349469,0.500023594088541,0.524487353150865,0.485514485514486,NA,NA,FALSE,0.521712449114726,1000,3433,54,"verb_object_number_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
